NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;NOMBRE-VIA;CLASE-VIAL;NUM;CODIGO-POSTAL;DISTRITO;LATITUD;LONGITUD;TELEFONO;TIPO
Centro de Servicios Sociales Luis Vives; Para evitarle esperas innecesarias y prestarle una atención de calidad, es necesario  solicitar cita previa , salvo en los casos de urgencia. Puede solicitar cita previa a través de los siguientes canales:   En el  Centro de Servicios Sociales : presencial o telefónicamente de lunes a viernes en horario de 9 a 14 horas.  A través de los  canales de Línea   Madrid:    En línea:  Servicio de Cita Previa    Presencial: en las  Oficinas de Atención al Ciudadano .  Telefónica: a través del 010 o del 915298210 (consulte coste de la llamada en la  página de información del 010 )    ;   Atención al público : de lunes a viernes de 9 a 13, y de 15 a 19 horas, con petición de cita previa.  ;  Información, orientación y asesoramiento sobre derechos y recursos sociales.  Tramitación y gestión de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de día municipales, pisos tutelados,  etc. ) y prestaciones económicas necesarias en la intervención social.  Gestión y tramitación de servicios y prestaciones de la Comunidad de Madrid (Dependencia, residencias de mayores, discapacitados, mujer, menores,  etc. ) Renta Mínima de Inserción (RMI) y diferentes prestaciones económicas de inserción social.  Información y gestión de los programas de prevención dirigidos a menores, adolescentes, adultos, mayores,  etc.   zona wifi  ; Metro: Simancas (línea 7)  Bus: 4, 38, 48, 70 y 109 ;HERMANOS GARCIA NOBLEJAS;CALLE;160;28037;CIUDAD LINEAL;4.042.395.169.186.780;-36.286.003.047.950.500;914 402 360 (Citas) / 914 402 362 (Información del Centro); ZonaWifi
Centro de Servicios Sociales Pablo Neruda;;   Atención al público : de lunes a viernes de 9 a 13 y de 15 a 19 horas, con petición de cita previa.   Petición de citas:    En el Centro de Servicios Sociales: presencial o telefónicamente de lunes a viernes en horario de 9 a 14 horas.    ;  Información, orientación y asesoramiento sobre derechos y recursos sociales.  Tramitación y gestión de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de día municipales, pisos tutelados,  etc. ) y prestaciones económicas necesarias en la intervención social.  Gestión y tramitación de servicios y prestaciones de la Comunidad de Madrid (Dependencia, residencias de mayores, discapacitados, mujer, menores,  etc. ) Renta Mínima de Inserción (RMI) y diferentes prestaciones económicas de inserción social.  Información y gestión de los programas de prevención dirigidos a menores, adolescentes, adultos, mayores,  etc.   zona wifi  ; Metro: Miguel Hernández (línea 1)  Bus: 10, 57, 144 y 310 ;GERARDO DIEGO;CALLE;8;28018;PUENTE DE VALLECAS;40.385.179.370.371.400;-36.444.628.142.076.500;"913 806 842   
Teléfono cita previa: 913 806 840 "; ZonaWifi
Centro de Servicios Sociales San Diego;;   Atención al público : de lunes a viernes de 9 a 13 y de 15 a 19 horas, con petición de cita previa.   Petición de citas:    En el Centro de Servicios Sociales: presencial o telefónicamente de lunes a viernes en horario de 9 a 14 horas.    ;  Equipamientos:    Zona Wifi    Servicios:    Información, orientación y asesoramiento sobre derechos y recursos sociales.  Tramitación y gestión de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de día municipales, pisos tutelados,  etc. ) y prestaciones económicas necesarias en la intervención social.  Gestión y tramitación de servicios y prestaciones de la Comunidad de Madrid (Dependencia, residencias de mayores, discapacitados, mujer, menores,  etc. ) Renta Mínima de Inserción (RMI) y diferentes prestaciones económicas de inserción social.  Información y gestión de los programas de prevención dirigidos a menores, adolescentes, adultos, mayores,  etc.   ; Metro: Portazgo (línea 1)  Bus: 57, 103, 111, 144 y 310 ;JAVIER DE MIGUEL;CALLE;10;28018;PUENTE DE VALLECAS;4.038.871.930.363.660;-3.663.689.575.700.870;"917 571 913        
Teléfono cita previa: 917 571 900"; ZonaWifi
Centro de Servicios Sociales Santa Hortensia; Para evitarle esperas innecesarias y prestarle una atención de calidad, es necesario  solicitar cita previa , salvo en los casos de urgencia. Puede solicitar cita previa a través de los siguientes canales:   En el  Centro de Servicios Sociales : presencial o telefónicamente de lunes a viernes en horario de 9 a 14 horas.  A través de los  canales de Línea   Madrid:    En línea:  Servicio de Cita Previa    Presencial: en las  Oficinas de Atención al Ciudadano .  Telefónica: a través del 010 o del 915298210 (consulte coste de la llamada en la  página de información del 010 )    ;   Atención al público : de lunes a viernes de 9 a 13 y de 15 a 19 horas, con petición de cita previa.  ;  Equipamientos:    Zona Wifi    Servicios:     Información, orientación y asesoramiento sobre derechos y recursos sociales.  Tramitación y gestión de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de día municipales, pisos tutelados,  etc. ) y prestaciones económicas necesarias en la intervención social.  Gestión y tramitación de servicios y prestaciones de la Comunidad de Madrid (Dependencia, residencias de mayores, discapacitados, mujer, menores,  etc. ) Renta Mínima de Inserción (RMI) y diferentes prestaciones económicas de inserción social.  Información y gestión de los programas de prevención dirigidos a menores, adolescentes, adultos, mayores,  etc.   ; Metro: Prosperidad (línea 4), Alfonso XIII (línea 4)  Bus: 9 , 43 , 72 , 73 y 122 ;SANTA HORTENSIA;CALLE;15;28002;CHAMARTIN;4.044.476.894.081.760;-36.691.931.472.225.400;915 106 850 / 915 106 851; ZonaWifi
Centro Municipal de Mayores 'Alfonso XII';; Lunes a viernes: de 9 a 21 horas   Fines de Semana: de 10 a 14 horas y de 16 a 21 horas ;      Servicios      Biblioteca   Peluquería     Cafetería   Animación sociocultural     Comedor   Voluntariado     Podología         Talleres de ejercicio físico      Gimnasia   Baile de salón     Taichí   Relajación     Yoga   Memoria     Actividades de turismo      Excursiones mensuales         Actividades culturales      Jornadas / conferencias   Otros     Visitas a museos, exposiciones         Actividades de ocio      Baile   Comidas     Fiestas   Otras     Zona wifi;Bus: 601 ;MIRA EL RIO;CALLE;4;28048;FUENCARRAL-EL PARDO;4.051.967.355.005.560;-3.777.870.156.722.290;913 762 060; ZonaWifi
Centro Municipal de Mayores 'Antón Martín';; Invierno: de 9 a 20,30 horas.  Verano: de 9 a 20 horas. ; Ofrece actividades socioculturales, ocupacionales, artísticas y recreativas.  Biblioteca, bar-cafetería, comedor, talleres, sala polivalente, podología, peluquería, gimnasio y espacios preventivos.  Zona wifi ; Bus: 26, 32, 6  Metro: Tirso de Molina, Antón Martín ;CABEZA;CALLE;14;28012;CENTRO;4.041.182.992.691.990;-3.702.928.583.465.710;915 273 119; ZonaWifi
Centro Municipal de Mayores 'Antonio Machado';;Lunes a viernes: de 9:30 a 13:30 y de 16:00 a 20:00 h.;     Servicios      Animación sociocultural   Voluntariado     Podología         Talleres manuales      Manualidades   Alfombras     Pintura al óleo   Marquetería      Talleres culturales      Cultura general   Informática     Comunicación   Rondalla      Talleres de ejercicio físico      Taichí   Baile / sevillanas     Yoga        Actividades de turismo      Excursiones quincenales         Actividades Culturales      Jornadas / conferencias   Visitas a museos, exposiciones      Actividades de ocio      Baile   Fiestas     Otras       Zona wifi;Bus: 4, 48;SAN ROMAN DEL VALLE;CALLE;8;28037;SAN BLAS-CANILLEJAS;4.042.027.705.095.570;-3.621.741.078.700.330;913 135 296 / 917 609 942; ZonaWifi
Centro Municipal de Mayores 'Ascao';;Lunes a domingo: de 9 a 21 horas ;      Servicios      Animación sociocultural   Peluquería     Cafetería   Biblioteca     Comedor   Fisioterapia preventiva     Podología   Voluntariado     Talleres manuales      Manualidades   Encaje de bolillos     Pintura al óleo   Marquetería     Pintura en tela   Otros     Punto de cruz         Talleres culturales      Alfabetización   Cultura general     Comunicación   Teatro     Inglés   Otros     Francés         Talleres de ejercicio físico      Gimnasia   Baile / sevillanas     Taichí   Salud y cuidados personales     Yoga   Relajación     Baile de salón        Actividades de Turismo      Excursiones trimestrales         Actividades Culturales      Jornadas / conferencias   Otros     Visitas a museos, exposiciones         Otras Actividades      Falso esmalte   Memoria     Taracea   Mente activa     Zona wifi; Bus: 28  Metro: Ascao ;ASCAO;CALLE;6;28017;CIUDAD LINEAL;4.042.958.439.423.380;-36.413.497.414.718.700;914 061 466; ZonaWifi
Centro Municipal de Mayores 'Blasco de Garay';;Lunes a domingo: de 10 a 21 horas;      Servicios      Animación sociocultural   Peluquería     Cafetería   Biblioteca     Podología   Voluntariado      Talleres manuales      Manualidades   Corte y confección     Dibujo   Labores     Pintura en tela   Otros      Talleres culturales      Cultura general   Literatura     Inglés   Teatro     Francés   Música coral     Rondalla   Informática     Otros         Talleres de ejercicio físico      Gimnasia   Salud y cuidados personales     Taichí   Baile / sevillanas     Yoga   Baile de salón     Actividades de turismo      Excursiones quincenales         Actividades culturales      Jornadas / conferencias   Otros     Visitas a museos, exposiciones         Actividades de ocio      Baile   Comidas     Fiestas   Otras     Zona wifi;Bus: 2, 12, 16, 61, 202;BLASCO DE GARAY;CALLE;40;28015;CHAMBERI;40.433.840.945.976.400;-3.711.446.072.668.330;"914 488 458        
914 487 530"; ZonaWifi
Centro Municipal de Mayores 'Bucaramanga';; Lunes a viernes: De 9 a 14 y de 16 a 20.30 h.  Sábados: De 10 a 14 y de 16 a 20.30 h.  Domingos y festivos: De 10 a 14 h. ;      Servicios      Animación sociocultural   Peluquería     Cafetería   Podología     Voluntariado         Talleres manuales      Manualidades   Corte y confección     Ganchillo         Talleres culturales      Inglés         Talleres de ejercicio físico      Gimnasia   Baile de salón     Taichí   Terapia ocupacional     Yoga        Actividades de turismo      Excursiones quincenales         Actividades culturales      Jornadas / conferencias   Visitas a museos, exposiciones      Actividades de ocio      Baile   Fiestas     Zona wifi;Bus: 72, 78;BARRANQUILLA;AVENIDA;1;28033;HORTALEZA;4.047.280.872.386.730;-36.398.851.240.592.300;917 632 119; ZonaWifi
Centro Municipal de Mayores 'Campamento';; Lunes a viernes: de 9 a 21 horas  Fines de semana y festivos: de 10 a 14 horas y de 16 a 21 horas ;      Servicios      Animación sociocultural   Peluquería     Cafetería   Biblioteca     Comedor   Voluntariado     Podología         Talleres manuales      Manualidades   Labores     Marquetería         Talleres culturales      Teatro   Rondalla      Talleres de ejercicio físico      Gimnasia   Salud y cuidados personales     Taichí   Yoga     Baile de salón   Terapia ocupacional     Otros bailes / sevillanas   Caminar / senderismo     Otros        Actividades de turismo      Excursiones de un día         Actividades culturales      Jornadas / conferencias   Otros     Visitas a museos, exposiciones         Actividades de ocio      Baile   Fiestas     Zona wifi;Bus. 33, 39, 65, 131 ;BOADILLA DEL MONTE;CARRETERA;13;28024;LATINA;4.039.869.732.367.930;-37.676.853.284.742.100;915 120 171; ZonaWifi
Centro Municipal de Mayores 'Casa del Reloj';; De lunes a viernes de 9 a 20:30 horas.  Fines de Semana y Festivos de 10 a 14 horas y de 16 a 20:30 horas. ;      Servicios      Animación sociocultural   Peluquería     Cafetería   Biblioteca     Comedor   Fisioterapia preventiva     Podología   Voluntariado      Talleres manuales      Manualidades   Encaje de bolillos     Pintura    Ganchillo     Arte en el reciclado   Marquetería     Dibujo   Abalorios     Punto de cruz   Decoración de cristal     Corte y confección   Encuadernación     Estaño   Electricidad     Muñecos de trapo   Patchwork     Prendas de punto   Arreglos de ropa     Lagartera   Retrato      Talleres culturales      Lecturas compartidas   Zarzuela en play back     Inglés   Francés     Historia   Rondalla     Historia de la música   Neolectura     Informática   Cálculo mental     Gimnasia mental   Memoria      Talleres de ejercicio físico      Gimnasia de mantenimiento   Movilidad articular     Taichí   Yoguilates     Baile de salón   Reflexología podal     Baile / sevillanas        Actividades de turismo      Excursiones mensuales         Actividades culturales      Jornadas / conferencias   Otros     Visitas a museos, exposiciones         Actividades de ocio      Baile   Comidas     Fiestas   Otras      Zona wifi ; Metro: Legazpi  Bus: 6, 8, 18, 19, 22, 45, 47, 76, 78, 79, 85, 86, 88, 123, 148, 247 ;CHOPERA;PASEO;10;28045;ARGANZUELA;403.933.877.847.248;-3.698.565.632.659.460;915 886 216; ZonaWifi
Centro Municipal de Mayores 'Ciudad de Méjico';; Lunes a viernes: de 9 a 21 horas   Fines de semana y festivos: de 10 a 14 horas y de 16 a 21 horas ;      Servicios      Animación sociocultural   Peluquería     Cafetería   Biblioteca     Comedor   Voluntariado     Podología         Talleres manuales      Manualidades   Labores     Pintura en tela         Talleres culturales      Rondalla         Talleres de ejercicio físico      Gimnasia   Baile / sevillanas     Taichí   Baile de salón     Yoga   Terapia ocupacional     Caminar / senderismo        Actividades de turismo      Excursiones de un día         Actividades culturales      Jornadas / conferencias   Visitas a museos, exposiciones     Otros         Actividades de ocio      Baile   Fiestas     Zona wifi; Bus: 17, 34, 39, 139   Renfe: Aguuilas, Fanjul ;RAFAEL FINAT;CALLE;47;28044;LATINA;40.379.796.096.543.600;-37.690.728.792.725.700;917 062 295; ZonaWifi
Centro Municipal de Mayores 'Dehesa de la Villa';; Lunes a viernes: de 9 a 21 horas  Fines de semana y festivos: de 10 a 14 horas y de 16 a 21 horas ;      Servicios      Animación sociocultural   Peluquería     Cafetería   Biblioteca     Comedor   Fisioterapia preventiva     Podología   Voluntariado      Talleres manuales      Manualidades   Marquetería     Pintura al óleo   Mesa camilla     Pintura en tela         Talleres culturales      Cultura general   Informática     Teatro   Animación a la lectura     Rondalla   Animación sociocultural      Talleres de ejercicio físico      Gimnasia   Risoterapia     Taichí   Terapia ocupacional     Baile de salón        Actividades de turismo      Excursiones         Actividades culturales      Jornadas / conferencias   Visitas a museos, exposiciones      Actividades de ocio      Baile   Comidas     Fiestas        Zona wifi; Bus: 82, 127, 64  Metro: Valdezarza, Antonio Machado ;ANTONIO MACHADO;CALLE;22;28035;MONCLOA-ARAVACA;4.046.711.526.748.940;-37.195.114.936.540.900;913 730 224; ZonaWifi
Centro Municipal de Mayores 'Dos Amigos';; Invierno: de 9 a 20,30 horas  Verano: de 9 a 20 horas ; Ofrece actividades socioculturales, ocupacionales, artísticas y recreativas.  Biblioteca, bar-cafetería, comedor, talleres, sala polivalente, podología, peluquería, gimnasio y espacios preventivos.  Zona wifi ; Bus: 138, 44, 1, 148, C1, C2  Metro: Plaza de España ;DOS AMIGOS;CALLE;4;28015;CENTRO;4.042.471.327.582.070;-37.102.299.982.331.000;915 426 692; ZonaWifi
Centro Municipal de Mayores 'Eduardo Minguito';; Lunes a Viernes: de 9 a 21 horas  Fines de semana: de 10 a 20:30 horas ;     Servicios      Animación sociocultural   Voluntariado      Cafetería / comedor    Biblioteca     Podología   Peluquería      Talleres culturales      Cultura general   Informática     Aula libre Internet   Alfabetización     Karaoke   Prevención de la dependencia      Talleres Manuales         Talleres manuales      Manualidades   Pintura en tela      Pintura al óleo   Bolillos      Talleres de ejercicio físico      Gimnasia   Terapia ocupacional     Sevillanas   Taichi     Senderismo   Baile en línea     Baile de salón        Actividades de turismo      Excursiones semanales         Actividades culturales      Jornadas / conferencias   Visitas a museos, exposiciones     Otras         Actividades de ocio      Fiestas   Comidas     Baile       Zona wifi; Metro: Villaverde Bajo Cruce  Bus: 59, 79, 85, 123 ;LEONOR GONGORA;CALLE;62;28021;VILLAVERDE;4.034.854.935.708.130;-3.686.539.661.954.900;917 109 814; ZonaWifi
Centro Municipal de Mayores 'El Almendro';; Lunes a Viernes: de 10 a 21 horas  Fines de semana: de 10 a 20 horas ;      Servicios      Animación sociocultural   Peluquería     Cafetería   Biblioteca     Comedor   Voluntariado     Podología         Talleres manuales      Manualidades   Corte y confección     Pintura al óleo   Carnaval     Pintura en tela   Encuadernación      Talleres culturales      Cultura general   Literatura     Informática   Música coral     Memoria y humanidades         Talleres de ejercicio físico      Gimnasia   Salud y cuidados personales     Taichí   Relajación     Yoga   Terapia ocupacional     Baile / sevillanas   Caminar / senderismo     Baile de salón   Otros     Actividades de turismo      Excursiones trimestrales         Actividades culturales      Jornadas / conferencias   Otros     Visitas a museos, exposiciones         Actividades de ocio      Baile   Comidas     Fiestas         Otras actividades      Encuentros con otros colectivos   Participación en plataformas comunitarias     Zona wifi; Metro: Valdebernardo  Bus: 8, 71, 130, N8 ;LADERA DE LOS ALMENDROS;CALLE;6;28032;VICALVARO;4.040.210.302.381.570;-36.239.189.412.211.400;913 016 722; ZonaWifi
Centro Municipal de Mayores 'El Pozo';; Lunes a viernes: de 08:30 a 21:00 horas  Fines de semana y festivos: de 10:00 a 20:00 horas  Las actividades que se desarrollan están sujetas a diferentes horarios según la programación del centro ;      Servicios      Animación sociocultural   Peluquería     Cafetería   Biblioteca     Podología   Voluntariado      Talleres manuales      Pintura en tela   Marquetería     Otros         Talleres culturales      Alfabetización   Informática     Cultura general         Talleres de ejercicio físico      Gimnasia   Baile / sevillanas     Taichí        Actividades de turismo      Excursiones quincenales   Excursiones diarias     Excursiones semanales         Actividades culturales      Jornadas / conferencias   Visitas a museos, exposiciones     Otras         Actividades de Ocio      Baile   Comidas     Fiestas         Zona Wifi ;Bus: 24, 102;GLORIETAS;AVENIDA;19;28053;PUENTE DE VALLECAS;403.735.856.436.473;-36.602.546.064.905.300;917 866 374; ZonaWifi
Centro Municipal de Mayores 'Entrevías';; Lunes a viernes: de 08:30 a 21:00 horas  Fines de semana y festivos: de 10:00 a 20:00 horas  Las actividades que se desarrollan están sujetas a diferentes horarios según la programación del centro ;     Servicios      Animación sociocultural   Peluquería     Cafetería   Biblioteca     Comedor   Voluntariado      Talleres manuales      Pintura al óleo   Marquetería     Corte y confección   Otros      Talleres culturales      Alfabetización   Literatura     Cultura general   Teatro     Informática   Otros      Talleres de ejercicio físico      Baile de salón   Gimnasia     Baile / sevillanas        Actividades de turismo      Excursiones quincenales   Excursiones diarias     Excursiones semanales         Actividades culturales      Jornadas / conferencias   Visitas a museos, exposiciones      Actividades de ocio      Baile   Comidas     Fiestas        Zona wifi ;Bus: 102, 103;YUSTE;CALLE;8;28053;PUENTE DE VALLECAS;4.037.641.666.740.880;-36.692.821.142.332.200;915 887 303; ZonaWifi
Centro Municipal de Mayores 'Infante Don Juan';; Lunes a viernes: de 9:00 a 20:00 horas  Fines de semana y festivos: de 9:00 a 19:45 horas ;      Servicios      Animación sociocultural   Peluquería     Cafetería   Podología     Comedor         Talleres manuales      Manualidades   Dibujo      Talleres culturales      Inglés   Informática     Literario         Talleres de ejercicio físico      Terapia ocupacional   Baile de salón     Taichí   Mantenimiento cognitivo     Fisioterapia preventiva   Risoterapia     Actividades de Turismo      Excursiones          Actividades culturales      Jornadas / conferencias   Visitas a museos, exposiciones      Actividades de ocio      Baile   Comidas     Fiestas        Zona wifi; Metro: Moncloa (Intercambiador)  Bus: 74, 21 ;MORET;PASEO;3;28008;MONCLOA-ARAVACA;4.043.424.297.757.210;-37.207.172.544.795.700;912 192 517; ZonaWifi
